time/total timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
396500,106,7930,50.0,3737,-67.76543177,0.0001,6.5144422912597655,392400,26.280091304779052
397000,106,7940,50.0,3741,-67.60272804,0.0001,6.518662467002868,392800,26.176539535522462
397500,106,7950,50.0,3747,-67.44585834,0.0001,6.57107373714447,393400,26.341949405670167
398000,106,7960,50.0,3750,-68.02435107999999,0.0001,6.610014483928681,393800,26.226097774505615
398500,106,7970,50.0,3756,-73.99787325,0.0001,6.617794735431671,394400,26.287274684906006
399000,106,7980,50.0,3760,-72.33216727,0.0001,6.6690832090377805,394800,26.329940185546874
399500,106,7990,50.0,3765,-70.37983051000002,0.0001,6.7303907322883605,395400,26.262172470092775
400000,106,8000,50.0,3769,-70.23721795,0.0001,6.645827970504761,395800,26.213520946502687
400500,106,8010,50.0,3775,-68.96007401,0.0001,6.713555974960327,396400,26.229227390289306
401000,106,8020,50.0,3779,-68.26582563999999,0.0001,6.698667116165161,396800,26.299181632995605
401500,106,8030,50.0,3785,-66.95648757,0.0001,6.774705924987793,397400,26.18115575790405
402000,106,8040,50.0,3789,-69.79979086999998,0.0001,6.80628947019577,397800,26.3256707572937
402500,106,8050,50.0,3794,-67.86371106,0.0001,6.717893805503845,398400,26.077098331451417
403000,106,8060,50.0,3798,-67.02391023999999,0.0001,6.718374216556549,398800,26.212499141693115
403500,106,8070,50.0,3804,-60.63886468999999,0.0001,6.744435210227966,399400,26.20387260437012
404000,106,8080,50.0,3808,-61.562225579999996,0.0001,6.80953038930893,399800,26.140369300842284
404500,106,8090,50.0,3813,-62.62681347999999,0.0001,6.847288088798523,400400,26.188818435668946
405000,106,8100,50.0,3818,-63.374828179999994,0.0001,6.672611832618713,400800,26.11780298233032
405500,106,8110,50.0,3823,-66.08108138,0.0001,6.764865880012512,401400,26.128387775421142
406000,106,8120,50.0,3827,-67.46217422,0.0001,6.859255347251892,401800,26.15358646392822
406500,106,8130,50.0,3832,-67.16782862,0.0001,6.933273403644562,402400,26.199339065551758
407000,106,8140,50.0,3836,-64.19021323999999,0.0001,6.825850145816803,402800,26.105784740447998
407500,106,8150,50.0,3842,-68.37183006,0.0001,6.971565539836884,403400,26.2329140663147
408000,106,8160,50.0,3846,-66.89018421,0.0001,6.907276635169983,403800,26.194826374053957
408500,106,8170,50.0,3851,-68.20219845000001,0.0001,6.954695224761963,404400,26.167276363372803
409000,106,8180,50.0,3855,-71.84766484000001,0.0001,6.971375651359558,404800,26.285238170623778
409500,106,8190,50.0,3861,-72.07597018,0.0001,6.995773632526397,405400,26.226683921813965
410000,106,8200,50.0,3866,-72.70312766,0.0001,6.998593356609344,405800,26.283112239837646
410500,106,8210,50.0,3872,-72.78033652,0.0001,7.028005082607269,406400,26.16282642364502
411000,106,8220,50.0,3876,-73.35107857,0.0001,7.037314453125,406800,26.23772123336792
411500,106,8230,50.0,3881,-76.0369411,0.0001,7.026519401073456,407400,26.196623706817626
412000,106,8240,50.0,3885,-76.37176337,0.0001,7.092531673908233,407800,26.182334842681886
412500,106,8250,50.0,3890,-73.10438013,0.0001,7.097906324863434,408400,26.149617519378662
413000,106,8260,50.0,3894,-75.31281041,0.0001,7.120316441059113,408800,26.282236976623537
413500,106,8270,50.0,3900,-74.8982706,0.0001,7.131020061969757,409400,26.19596923828125
414000,106,8280,50.0,3904,-71.81154889999999,0.0001,7.168952786922455,409800,26.17259313583374
414500,106,8290,50.0,3909,-72.08011352000001,0.0001,7.136796460151673,410400,26.038725147247316
415000,106,8300,50.0,3913,-76.06342253000001,0.0001,7.20863287448883,410800,26.28159017562866
415500,106,8310,50.0,3919,-75.44514974999998,0.0001,7.2063719439506535,411400,26.2174933052063
416000,106,8320,50.0,3923,-75.42495486000001,0.0001,7.234760582447052,411800,26.075513076782226
416500,106,8330,50.0,3928,-74.80981992,0.0001,7.251111245155334,412400,26.129014225006102
417000,106,8340,50.0,3932,-75.93911569,0.0001,7.22773520231247,412800,26.15328763961792
417500,105,8350,50.0,3938,-76.88366295,0.0001,7.250197551250458,413400,26.17890905380249
418000,106,8360,50.0,3942,-74.03718502999999,0.0001,7.361592919826507,413800,26.09881803512573
418500,105,8370,50.0,3949,-74.15820774,0.0001,7.397634949684143,414400,26.202944450378418
419000,105,8380,50.0,3953,-78.33754311999999,0.0001,7.3069630932807925,414800,26.112875785827637
419500,105,8390,50.0,3959,-79.60122548999999,0.0001,7.476034650802612,415400,26.29928129196167
420000,105,8400,50.0,3964,-76.23287829,0.0001,7.394892401695252,415800,26.0696376991272
420500,105,8410,50.0,3969,-75.2788496,0.0001,7.48013420343399,416400,26.233396110534667
421000,105,8420,50.0,3973,-77.80583265000001,0.0001,7.347185192108154,416800,26.27085708618164
421500,105,8430,50.0,3979,-76.43139757,0.0001,7.471990787982941,417400,26.094691848754884
422000,105,8440,50.0,3982,-76.95410445,0.0001,7.586730196475982,417800,26.21259117126465
422500,105,8450,50.0,3988,-77.1198201,0.0001,7.560415110588074,418400,26.26605302810669
423000,105,8460,50.0,3992,-79.13879582999999,0.0001,7.547340285778046,418800,26.183125839233398
423500,105,8470,50.0,3997,-78.0827302,0.0001,7.630658419132232,419400,26.20117738723755
424000,105,8480,50.0,4001,-72.22964273999999,0.0001,7.598247492313385,419800,26.19498531341553
424500,105,8490,50.0,4006,-70.96985300000001,0.0001,7.676112172603607,420400,26.19746431350708
425000,105,8500,50.0,4011,-73.12053832000001,0.0001,7.643291809558868,420800,26.28481346130371
425500,105,8510,50.0,4017,-73.58571697,0.0001,7.744990441799164,421400,26.19469207763672
426000,105,8520,50.0,4021,-72.86345787999998,0.0001,7.773472785949707,421800,26.077448177337647
426500,105,8530,50.0,4026,-76.4249931,0.0001,7.652169625759125,422400,26.189803352355955
427000,105,8540,50.0,4030,-74.23791487999999,0.0001,7.791069407463073,422800,26.203037090301514
427500,105,8550,50.0,4035,-72.07387136999999,0.0001,7.808451762199402,423400,26.149273262023925
428000,105,8560,50.0,4039,-71.62828199,0.0001,7.755082707405091,423800,26.18589195251465
428500,105,8570,50.0,4044,-72.74565319999999,0.0001,7.816528663635254,424400,26.240659294128417
429000,105,8580,50.0,4048,-76.1295767,0.0001,7.896989688873291,424800,26.24292242050171
429500,105,8590,50.0,4054,-75.09208190999999,0.0001,7.843597524166107,425400,26.287431411743164
430000,105,8600,50.0,4057,-71.09477029,0.0001,7.923684701919556,425800,26.179964847564698
430500,105,8610,50.0,4063,-75.9029958,0.0001,7.8652973866462705,426400,26.179413623809815
431000,105,8620,50.0,4067,-73.44552891999999,0.0001,7.836044235229492,426800,26.312020263671876
431500,105,8630,50.0,4073,-68.65903985,0.0001,7.86476672410965,427400,26.242653846740723
432000,105,8640,50.0,4076,-71.56030931,0.0001,7.971032154560089,427800,26.156401329040527
432500,105,8650,50.0,4082,-72.98603709,0.0001,7.980144803524017,428400,26.10609941482544
433000,105,8660,50.0,4086,-74.03475549999999,0.0001,7.984789946079254,428800,26.223171291351317
433500,105,8670,50.0,4092,-78.13312549999999,0.0001,7.93985178232193,429400,26.130496196746826
434000,105,8680,50.0,4096,-80.52378974,0.0001,7.938227939605713,429800,26.213000221252443
434500,105,8690,50.0,4101,-84.79947105,0.0001,8.159911518096925,430400,26.14778049468994
435000,105,8700,50.0,4105,-86.02048396999999,0.0001,8.215889694690704,430800,26.231831512451173
435500,105,8710,50.0,4110,-84.34970704000001,0.0001,8.170047674179077,431400,26.15408702850342
436000,105,8720,50.0,4114,-84.56867461,0.0001,8.288920316696167,431800,26.311419219970702
436500,105,8730,50.0,4120,-85.01461542000001,0.0001,8.211890907287598,432400,26.278354625701905
437000,105,8740,50.0,4124,-82.79110743000001,0.0001,8.238399157524109,432800,26.167563343048094
437500,105,8750,50.0,4129,-82.56567406,0.0001,8.157421267032623,433400,26.186514682769776
438000,105,8760,50.0,4133,-81.46762412999999,0.0001,8.286432559490203,433800,26.202336139678955
438500,105,8770,50.0,4139,-76.04855175,0.0001,8.23291573047638,434400,26.188611259460448
439000,105,8780,50.0,4143,-73.33240927,0.0001,8.214800896644592,434800,26.20216558456421
439500,105,8790,50.0,4148,-67.96221535999999,0.0001,8.368642404079438,435400,26.297076091766357
440000,105,8800,50.0,4152,-66.56795477,0.0001,8.290871992111207,435800,26.31442792892456
440500,105,8810,50.0,4158,-64.6925745,0.0001,8.367535221576691,436400,26.161625099182128
441000,105,8820,50.0,4161,-64.72240199000002,0.0001,8.291182525157929,436800,26.142322368621826
441500,105,8830,50.0,4167,-68.04748419,0.0001,8.334772307872772,437400,26.16910575866699
442000,105,8840,50.0,4172,-70.19450581000001,0.0001,8.501071226596832,437800,26.29496379852295
442500,105,8850,50.0,4177,-68.85459236999999,0.0001,8.365159153938293,438400,26.17189140319824
443000,105,8860,50.0,4181,-69.90480432000001,0.0001,8.46142364025116,438800,26.13726665496826
443500,105,8870,50.0,4186,-70.03806423,0.0001,8.553891034126282,439400,26.163625259399414
444000,105,8880,50.0,4190,-67.8777269,0.0001,8.525246524810791,439800,26.150949363708495
444500,105,8890,50.0,4195,-70.6659454,0.0001,8.539092874526977,440400,26.224484004974364
445000,105,8900,50.0,4199,-70.46403799000001,0.0001,8.523226594924926,440800,26.239864234924315
445500,105,8910,50.0,4205,-67.6463776,0.0001,8.45973417520523,441400,26.128883895874022
446000,105,8920,50.0,4209,-68.98756494999999,0.0001,8.738451459407806,441800,26.15437129974365
446500,105,8930,50.0,4215,-66.55569964,0.0001,8.540014412403107,442400,26.173301277160643
447000,105,8940,50.0,4219,-64.87028964999999,0.0001,8.722527415752412,442800,26.19307487487793
447500,105,8950,50.0,4225,-66.66520535999999,0.0001,8.564748194217682,443400,26.11168207168579
448000,105,8960,50.0,4229,-65.86489877,0.0001,8.726424221992493,443800,26.194422702789307
448500,105,8970,50.0,4234,-68.92629401,0.0001,8.6765474152565,444400,26.102215232849122
449000,105,8980,50.0,4238,-68.46375113,0.0001,8.7431565451622,444800,26.08600498199463
449500,105,8990,50.0,4243,-66.82602621,0.0001,8.754256360530853,445400,26.16154188156128
450000,105,9000,50.0,4248,-69.38953594,0.0001,8.843317141532898,445800,26.17091983795166
450500,105,9010,50.0,4255,-73.77903886999998,0.0001,8.831965947151184,446400,26.313211936950683
451000,105,9020,50.0,4259,-70.56614592000001,0.0001,8.78072417974472,446800,26.18075553894043
451500,105,9030,50.0,4264,-69.48496682999999,0.0001,8.924321541786194,447400,26.137836418151856
452000,105,9040,50.0,4268,-71.01488523,0.0001,8.905969841480255,447800,26.22134433746338
452500,105,9050,50.0,4273,-70.51082875,0.0001,8.843605909347534,448400,26.081748676300048
453000,105,9060,50.0,4278,-69.3489024,0.0001,8.91809042453766,448800,26.248252716064453
453500,105,9070,50.0,4284,-65.50072129,0.0001,8.961765472888947,449400,26.138749351501463
454000,105,9080,50.0,4288,-67.24073547,0.0001,8.899675781726836,449800,26.213413333892824
454500,105,9090,50.0,4293,-66.45299633,0.0001,9.032493858337402,450400,26.027975635528563
455000,105,9100,50.0,4297,-64.51446806999999,0.0001,8.954025185108184,450800,26.16785493850708
455500,105,9110,50.0,4303,-62.532919899999996,0.0001,8.851599583625793,451400,26.196771030426024
456000,105,9120,50.0,4307,-63.692512560000004,0.0001,8.939101600646973,451800,26.116124897003175
456500,105,9130,50.0,4312,-63.14467563000001,0.0001,8.998544125556945,452400,26.1007381439209
457000,105,9140,50.0,4316,-60.32116045000001,0.0001,8.941757900714874,452800,26.202770652770997
457500,105,9150,50.0,4322,-62.66101514000001,0.0001,8.984025361537933,453400,26.12188917160034
458000,105,9160,50.0,4325,-65.73714305,0.0001,9.012962250709533,453800,26.147612915039062
458500,105,9170,50.0,4331,-66.14997277,0.0001,9.03718974351883,454400,26.152587871551514
459000,105,9180,50.0,4336,-63.80869806999999,0.0001,8.932080795764923,454800,26.180606002807618
459500,105,9190,50.0,4341,-65.82343204,0.0001,9.019165256023406,455400,26.152236099243165
460000,105,9200,50.0,4346,-65.90114614,0.0001,9.004224660396575,455800,26.10546510696411
460500,105,9210,50.0,4351,-64.9720849,0.0001,9.023646309375764,456400,26.16118532180786
461000,105,9220,50.0,4355,-66.50072814,0.0001,9.031750791072845,456800,26.04420637130737
461500,105,9230,50.0,4361,-68.20779160000001,0.0001,9.04701611995697,457400,25.946435585021973
462000,105,9240,50.0,4365,-69.93108872,0.0001,9.05728746652603,457800,26.133400497436522
462500,105,9250,50.0,4370,-67.59405592000002,0.0001,9.118022475242615,458400,26.148202381134034
463000,105,9260,50.0,4374,-64.49875025,0.0001,9.11524695634842,458800,26.113315143585204
463500,105,9270,50.0,4379,-66.77212249,0.0001,9.064813349246979,459400,26.133403415679933
464000,105,9280,50.0,4383,-67.08325246,0.0001,9.127042467594146,459800,26.17502742767334
464500,105,9290,50.0,4389,-66.92603431,0.0001,9.05064774274826,460400,26.006291847229004
465000,105,9300,50.0,4393,-66.61653264,0.0001,9.123682999610901,460800,26.050880737304688
465500,105,9310,50.0,4398,-64.74633485,0.0001,9.154184846878051,461400,26.11780693054199
466000,105,9320,50.0,4402,-61.99318734000001,0.0001,9.16052387714386,461800,26.046329689025878
466500,105,9330,50.0,4407,-60.30805368,0.0001,8.950578632354736,462400,25.985330238342286
467000,105,9340,50.0,4412,-60.1937524,0.0001,9.097762885093688,462800,26.1800626373291
467500,105,9350,50.0,4417,-58.95346184,0.0001,9.15924019098282,463400,26.04630027770996
468000,105,9360,50.0,4421,-59.00697757999999,0.0001,9.085766682624817,463800,26.097518882751466
468500,105,9370,50.0,4427,-56.713383919999984,0.0001,9.059815587997436,464400,26.060234184265138
469000,105,9380,50.0,4431,-57.368956650000015,0.0001,9.087792222499848,464800,26.04196424484253
469500,105,9390,50.0,4436,-56.85095401999999,0.0001,9.157465102672576,465400,25.968186492919923
470000,105,9400,50.0,4440,-57.932491989999995,0.0001,9.155224599838256,465800,26.11413381576538
470500,105,9410,50.0,4446,-59.38212136999999,0.0001,9.143835306167603,466400,26.034354362487793
471000,105,9420,50.0,4450,-60.12245401999999,0.0001,9.10952508687973,466800,26.116608695983885
471500,105,9430,50.0,4455,-62.470453639999995,0.0001,9.137586884498596,467400,25.97309959411621
472000,105,9440,50.0,4460,-62.499680930000004,0.0001,9.244872117042542,467800,25.938278465270997
472500,105,9450,50.0,4465,-62.762127289999995,0.0001,9.096974601745606,468400,25.93235626220703
473000,105,9460,50.0,4469,-63.50454013,0.0001,9.129017114639282,468800,26.080728302001955
473500,105,9470,50.0,4475,-65.33438077000001,0.0001,9.165330772399903,469400,26.109725666046142
474000,105,9480,50.0,4478,-64.08934579000001,0.0001,9.069111654758453,469800,26.090838375091554
474500,105,9490,50.0,4485,-63.687416539999994,0.0001,9.079223458766938,470400,25.985260047912597
475000,105,9500,50.0,4488,-62.834687400000014,0.0001,9.111520726680755,470800,25.923378105163575
475500,105,9510,50.0,4494,-62.77967817,0.0001,9.129031205177307,471400,26.062570724487305
476000,105,9520,50.0,4498,-62.29243595,0.0001,9.02252714395523,471800,25.98921730041504
476500,105,9530,50.0,4503,-60.981562679999996,0.0001,9.133750443458558,472400,26.00223087310791
477000,105,9540,50.0,4507,-60.32554373999999,0.0001,9.16845650434494,472800,25.93201322555542
477500,105,9550,50.0,4512,-60.851650879999994,0.0001,9.155157811641693,473400,25.949005012512206
478000,105,9560,50.0,4517,-65.29143057,0.0001,9.095576570034027,473800,25.94725975036621
478500,105,9570,50.0,4522,-65.00512667000001,0.0001,9.218686330318452,474400,25.995054264068603
479000,105,9580,50.0,4526,-66.11529354,0.0001,9.071955242156982,474800,26.052518863677978
479500,105,9590,50.0,4531,-66.30041791,0.0001,9.200967078208924,475400,25.9414475440979
480000,105,9600,50.0,4535,-66.15951933000001,0.0001,9.121646282672883,475800,25.97125358581543
480500,105,9610,50.0,4541,-67.90841553,0.0001,9.169983961582183,476400,25.835509548187257
481000,105,9620,50.0,4545,-68.83727086000002,0.0001,9.215327353477479,476800,25.86855812072754
481500,105,9630,50.0,4550,-68.95278402000001,0.0001,9.160441219806671,477400,25.93880268096924
482000,105,9640,50.0,4554,-68.73845819000002,0.0001,9.12923086166382,477800,25.960722122192383
482500,105,9650,50.0,4559,-68.2332597,0.0001,9.214896631240844,478400,25.88504711151123
483000,105,9660,50.0,4564,-67.26048812,0.0001,9.173703973293305,478800,25.92128246307373
483500,105,9670,50.0,4570,-66.20908754999999,0.0001,9.265912249088288,479400,25.96053707122803
484000,105,9680,50.0,4574,-65.55608210999999,0.0001,9.095946516990661,479800,25.92856523513794
484500,105,9690,50.0,4579,-65.63525273,0.0001,9.246574473381042,480400,25.91865629196167
485000,105,9700,50.0,4583,-65.14557011000002,0.0001,9.195201432704925,480800,25.983098411560057
485500,105,9710,50.0,4588,-64.37625488000002,0.0001,9.272969200611115,481400,25.977430667877197
486000,105,9720,50.0,4592,-65.36346406000001,0.0001,9.236902885437011,481800,25.976052532196046
486500,105,9730,50.0,4598,-65.39455953,0.0001,9.215501375198365,482400,25.895507488250733
487000,105,9740,50.0,4602,-67.32321527,0.0001,9.236003532409669,482800,25.92195415496826
487500,105,9750,50.0,4608,-67.73687567,0.0001,9.19841109752655,483400,25.817621307373045
488000,105,9760,50.0,4612,-63.80461016999999,0.0001,9.296897974014282,483800,25.893979759216307
488500,105,9770,50.0,4617,-63.48875071999998,0.0001,9.251057069301606,484400,25.953362197875975
489000,105,9780,50.0,4621,-63.82764154,0.0001,9.229777734279633,484800,25.80487295150757
489500,105,9790,50.0,4627,-63.401153150000006,0.0001,9.290096650123596,485400,25.89557544708252
490000,105,9800,50.0,4630,-64.81360796,0.0001,9.30012009859085,485800,25.852129764556885
490500,105,9810,50.0,4636,-66.30476052,0.0001,9.297140481472015,486400,25.86504343032837
491000,105,9820,50.0,4639,-65.75460371,0.0001,9.26786124229431,486800,25.8630265045166
491500,105,9830,50.0,4646,-65.9158049,0.0001,9.386925399303436,487400,25.822320957183837
492000,105,9840,50.0,4650,-64.45261153999999,0.0001,9.2734042263031,487800,25.825964527130125
492500,105,9850,50.0,4656,-64.51893964000001,0.0001,9.338903863430023,488400,25.892528018951417
493000,105,9860,50.0,4659,-64.81611887,0.0001,9.369664180278779,488800,25.85750099182129
