time/fps,time/episodes,time/time_elapsed,time/total timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
114,12930,5669,646500,-74.88104954,50.0,19.627425885200502,0.0001,642400,27.413101863861083
114,12940,5673,647000,-74.36589376,50.0,19.819412460327147,0.0001,642800,27.417935543060302
114,12950,5678,647500,-72.32982052,50.0,19.886731343269346,0.0001,643400,27.439552936553955
114,12960,5682,648000,-71.71898076,50.0,19.9883402633667,0.0001,643800,27.42700414657593
114,12970,5687,648500,-69.89656235,50.0,19.81203049659729,0.0001,644400,27.375583209991454
114,12980,5691,649000,-67.38012132000001,50.0,19.869177255630493,0.0001,644800,27.38261573791504
114,12990,5695,649500,-69.15306081,50.0,20.10455810546875,0.0001,645400,27.50387285232544
114,13000,5699,650000,-71.34189698,50.0,19.876000189781188,0.0001,645800,27.45929769515991
114,13010,5704,650500,-73.73427969,50.0,19.912523708343507,0.0001,646400,27.369139900207518
114,13020,5708,651000,-74.14333486999999,50.0,19.954547414779665,0.0001,646800,27.49658638000488
114,13030,5713,651500,-75.24201472,50.0,19.728328018188478,0.0001,647400,27.38162956237793
114,13040,5717,652000,-75.73318006,50.0,19.78311453819275,0.0001,647800,27.37158645629883
114,13050,5722,652500,-80.5668778,50.0,19.788423686027528,0.0001,648400,27.396099891662598
114,13060,5726,653000,-78.51105874,50.0,19.719676246643065,0.0001,648800,27.492443561553955
114,13070,5731,653500,-75.88965481,50.0,19.829970169067384,0.0001,649400,27.370356693267823
114,13080,5735,654000,-75.95030771,50.0,19.763010053634645,0.0001,649800,27.357023506164552
114,13090,5740,654500,-74.64357584999999,50.0,19.338641834259032,0.0001,650400,27.388368854522707
114,13100,5743,655000,-71.25961179,50.0,19.45823241233826,0.0001,650800,27.339452781677245
114,13110,5748,655500,-68.3761092,50.0,19.667611746788026,0.0001,651400,27.401790618896484
114,13120,5752,656000,-67.49392566,50.0,19.44264977455139,0.0001,651800,27.440530834197997
114,13130,5757,656500,-70.44826385000002,50.0,19.406208209991455,0.0001,652400,27.431725273132326
114,13140,5761,657000,-72.86123805999999,50.0,19.677367486953734,0.0001,652800,27.363620414733887
114,13150,5766,657500,-70.75305263,50.0,19.634691076278685,0.0001,653400,27.54530550003052
114,13160,5770,658000,-71.82199027,50.0,19.353518896102905,0.0001,653800,27.447635574340822
114,13170,5775,658500,-72.87475517000001,50.0,19.45739171028137,0.0001,654400,27.36156713485718
114,13180,5779,659000,-72.36292956999999,50.0,19.481995105743408,0.0001,654800,27.43011608123779
113,13190,5785,659500,-72.44691189999999,50.0,19.602841720581054,0.0001,655400,27.28632577896118
114,13200,5789,660000,-74.84534293,50.0,19.70627474784851,0.0001,655800,27.454538307189942
113,13210,5793,660500,-73.87906843,50.0,19.568800840377808,0.0001,656400,27.336810607910156
114,13220,5797,661000,-75.05465402,50.0,19.72284972190857,0.0001,656800,27.402628002166747
114,13230,5802,661500,-72.02709015,50.0,19.689366941452025,0.0001,657400,27.239626579284668
114,13240,5805,662000,-72.17547767,50.0,19.56271267414093,0.0001,657800,27.401900959014892
114,13250,5810,662500,-74.20352159999999,50.0,19.648393077850344,0.0001,658400,27.459154186248778
114,13260,5814,663000,-74.69605623,50.0,19.71452733516693,0.0001,658800,27.389173469543458
114,13270,5819,663500,-80.35947854999999,50.0,19.67909394264221,0.0001,659400,27.458823852539062
114,13280,5823,664000,-81.66420235999999,50.0,19.905335721969603,0.0001,659800,27.414732666015624
114,13290,5828,664500,-86.97361161999999,50.0,19.852734642028807,0.0001,660400,27.42964900970459
114,13300,5831,665000,-85.77052456000001,50.0,19.425413570404054,0.0001,660800,27.320469512939454
114,13310,5836,665500,-85.78728938999998,50.0,19.961524543762206,0.0001,661400,27.234549713134765
114,13320,5840,666000,-83.68743485,50.0,19.89658425807953,0.0001,661800,27.42375017166138
114,13330,5845,666500,-83.72732802,50.0,19.911409387588503,0.0001,662400,27.483231449127196
114,13340,5849,667000,-84.51345080000002,50.0,19.72535976409912,0.0001,662800,27.435376472473145
114,13350,5855,667500,-82.86190241999999,50.0,19.961011171340942,0.0001,663400,27.43859119415283
114,13360,5858,668000,-82.37592704000001,50.0,19.809204931259156,0.0001,663800,27.47219060897827
114,13370,5863,668500,-81.16913801999999,50.0,19.93503405570984,0.0001,664400,27.445137367248535
114,13380,5867,669000,-81.46665012,50.0,20.23195114135742,0.0001,664800,27.38293743133545
114,13390,5871,669500,-77.95553005,50.0,19.817308378219604,0.0001,665400,27.40449752807617
114,13400,5875,670000,-80.00286439,50.0,20.13826373100281,0.0001,665800,27.437554550170898
114,13410,5880,670500,-83.65485634000001,50.0,20.37733426094055,0.0001,666400,27.53892868041992
114,13420,5884,671000,-85.74446333,50.0,20.163885402679444,0.0001,666800,27.432358894348145
114,13430,5889,671500,-87.33924357000002,50.0,20.097015228271484,0.0001,667400,27.460344982147216
114,13440,5893,672000,-84.20599193000002,50.0,19.98536395072937,0.0001,667800,27.484059467315674
114,13450,5898,672500,-83.13772218000003,50.0,20.1951859664917,0.0001,668400,27.417998752593995
114,13460,5901,673000,-83.28459142,50.0,20.186790819168092,0.0001,668800,27.57259870529175
114,13470,5907,673500,-80.78012285999999,50.0,20.340735177993775,0.0001,669400,27.505454807281495
114,13480,5911,674000,-80.43065136999999,50.0,20.272897415161133,0.0001,669800,27.48124658584595
114,13490,5916,674500,-80.76968846000001,50.0,20.70626753807068,0.0001,670400,27.422799911499023
114,13500,5919,675000,-80.04047145,50.0,20.335382204055787,0.0001,670800,27.294432010650635
113,13510,5925,675500,-78.73115353,50.0,20.448100881576536,0.0001,671400,27.425853366851808
114,13520,5928,676000,-76.33928112999999,50.0,20.50514081954956,0.0001,671800,27.46387466430664
114,13530,5934,676500,-74.31757717999999,50.0,20.210560703277586,0.0001,672400,27.462759685516357
114,13540,5937,677000,-75.62286181,50.0,20.452460117340088,0.0001,672800,27.413358306884767
114,13550,5942,677500,-75.03654915000001,50.0,20.537594060897828,0.0001,673400,27.384166145324706
114,13560,5946,678000,-77.433638,50.0,20.939139318466186,0.0001,673800,27.45953001022339
114,13570,5951,678500,-79.24238695999999,50.0,20.57063325881958,0.0001,674400,27.367293891906737
114,13580,5954,679000,-80.32961107,50.0,20.807484159469606,0.0001,674800,27.462794704437258
114,13590,5959,679500,-79.38610788,50.0,20.83741502761841,0.0001,675400,27.447551555633545
114,13600,5963,680000,-85.72542436999998,50.0,20.70083995819092,0.0001,675800,27.407892150878908
114,13610,5969,680500,-89.62162346000001,50.0,20.621218385696412,0.0001,676400,27.508870182037352
114,13620,5972,681000,-95.14503078,50.0,20.767592334747313,0.0001,676800,27.575802631378174
114,13630,5977,681500,-98.99147269999999,50.0,21.10971816062927,0.0001,677400,27.531761512756347
114,13640,5981,682000,-103.50769087999997,50.0,20.790764417648315,0.0001,677800,27.533352661132813
113,13650,5986,682500,-101.93659265000002,50.0,20.941907815933227,0.0001,678400,27.494259872436523
113,13660,5991,683000,-97.66733112999998,50.0,20.731183452606203,0.0001,678800,27.60403482437134
113,13670,5996,683500,-94.83886200999997,50.0,21.002483940124513,0.0001,679400,27.429411087036133
114,13680,5999,684000,-91.93791039,50.0,20.72380738258362,0.0001,679800,27.492830657958983
113,13690,6005,684500,-96.95276968,50.0,21.000449571609497,0.0001,680400,27.471550273895264
114,13700,6008,685000,-89.45484155,50.0,20.89800582885742,0.0001,680800,27.509278144836426
113,13710,6015,685500,-89.07791983000001,50.0,21.034591417312622,0.0001,681400,27.575691928863524
113,13720,6018,686000,-85.70196332000002,50.0,21.17590313911438,0.0001,681800,27.647143535614013
113,13730,6023,686500,-84.60505068,50.0,21.190578060150145,0.0001,682400,27.556411991119386
113,13740,6027,687000,-80.39022536,50.0,21.273199911117555,0.0001,682800,27.51798458099365
113,13750,6033,687500,-81.73414013,50.0,21.1009947681427,0.0001,683400,27.448103923797607
113,13760,6036,688000,-81.61356241000001,50.0,21.45529552459717,0.0001,683800,27.520390758514406
113,13770,6041,688500,-82.559043,50.0,21.130873126983644,0.0001,684400,27.486140747070312
113,13780,6045,689000,-82.85633037,50.0,21.35684504508972,0.0001,684800,27.464802265167236
113,13790,6050,689500,-80.78073807999999,50.0,21.30939733505249,0.0001,685400,27.452205982208252
113,13800,6054,690000,-82.12153569,50.0,21.330093612670897,0.0001,685800,27.60959032058716
113,13810,6060,690500,-79.40873308,50.0,21.523633422851564,0.0001,686400,27.541565265655517
113,13820,6064,691000,-80.33506505,50.0,21.513182792663574,0.0001,686800,27.618990898132324
113,13830,6069,691500,-77.02721299,50.0,21.617156171798705,0.0001,687400,27.66731651306152
113,13840,6074,692000,-79.77278128,50.0,21.672560176849366,0.0001,687800,27.658034801483154
113,13850,6079,692500,-79.52930915,50.0,21.973379192352294,0.0001,688400,27.653136043548585
113,13860,6083,693000,-80.66227071000002,50.0,21.588759031295776,0.0001,688800,27.622681541442873
113,13870,6088,693500,-82.55689595000001,50.0,21.506906929016115,0.0001,689400,27.52590364456177
113,13880,6092,694000,-90.42654208,50.0,21.6825616645813,0.0001,689800,27.665768413543702
113,13890,6097,694500,-87.52029639000003,50.0,21.71342734336853,0.0001,690400,27.598394107818603
113,13900,6100,695000,-85.69329589,50.0,21.86409255027771,0.0001,690800,27.64051445007324
113,13910,6105,695500,-89.08353865000001,50.0,21.615742616653442,0.0001,691400,27.605160503387452
113,13920,6109,696000,-88.82102704,50.0,21.816858310699462,0.0001,691800,27.586289558410645
113,13930,6114,696500,-91.47569928000001,50.0,21.66488123893738,0.0001,692400,27.72730421066284
113,13940,6117,697000,-89.26257021,50.0,21.859988460540773,0.0001,692800,27.593248558044433
113,13950,6123,697500,-92.01322267000002,50.0,22.047274742126465,0.0001,693400,27.65430959701538
113,13960,6127,698000,-94.02130465,50.0,21.91846199989319,0.0001,693800,27.525305366516115
113,13970,6132,698500,-93.80348556999999,50.0,21.98770468711853,0.0001,694400,27.615326824188234
113,13980,6136,699000,-90.68894912,50.0,22.096128330230712,0.0001,694800,27.527729320526124
113,13990,6141,699500,-88.84253457000001,50.0,22.02295485496521,0.0001,695400,27.627968406677248
113,14000,6145,700000,-89.84994011,50.0,21.875184898376464,0.0001,695800,27.618043746948242
113,14010,6150,700500,-83.69601693,50.0,22.042217264175417,0.0001,696400,27.613847541809083
113,14020,6153,701000,-81.54705528000001,50.0,22.051244382858275,0.0001,696800,27.57973617553711
113,14030,6158,701500,-80.27345794000001,50.0,22.098798847198488,0.0001,697400,27.579138927459717
113,14040,6162,702000,-82.23831367999999,50.0,22.270258045196535,0.0001,697800,27.638830642700196
113,14050,6167,702500,-82.87228246000001,50.0,22.39957308769226,0.0001,698400,27.7046364402771
113,14060,6170,703000,-82.51136921999999,50.0,22.217384700775145,0.0001,698800,27.70847038269043
113,14070,6175,703500,-79.44149379000001,50.0,22.468889780044556,0.0001,699400,27.62083234786987
113,14080,6179,704000,-76.93481798,50.0,22.306008682250976,0.0001,699800,27.643534088134764
113,14090,6184,704500,-81.5902504,50.0,22.33751744270325,0.0001,700400,27.61833257675171
113,14100,6188,705000,-80.45098449,50.0,22.2296844291687,0.0001,700800,27.78524211883545
113,14110,6194,705500,-79.9120108,50.0,22.472858390808106,0.0001,701400,27.650444946289063
113,14120,6199,706000,-84.94294672999996,50.0,22.54544418334961,0.0001,701800,27.667117328643798
113,14130,6204,706500,-85.11304132,50.0,22.330816087722777,0.0001,702400,27.67315050125122
113,14140,6207,707000,-81.36204678,50.0,22.31514663696289,0.0001,702800,27.686367645263672
113,14150,6212,707500,-81.99068469,50.0,22.553020153045654,0.0001,703400,27.642438316345213
113,14160,6216,708000,-80.68147429,50.0,22.359182691574098,0.0001,703800,27.649094314575194
113,14170,6221,708500,-82.19643939,50.0,22.661971073150635,0.0001,704400,27.6612477684021
113,14180,6225,709000,-80.2559408,50.0,22.577986621856688,0.0001,704800,27.666366481781004
113,14190,6230,709500,-77.82323592,50.0,22.46041660308838,0.0001,705400,27.584504661560057
113,14200,6234,710000,-78.52282038,50.0,22.3684641456604,0.0001,705800,27.564289836883546
113,14210,6239,710500,-81.28391832999999,50.0,22.421990633010864,0.0001,706400,27.619331703186035
113,14220,6242,711000,-81.59447718,50.0,22.603232784271242,0.0001,706800,27.65454303741455
113,14230,6248,711500,-84.0712473,50.0,22.62794282913208,0.0001,707400,27.841676273345946
113,14240,6252,712000,-84.99961992,50.0,22.70606622695923,0.0001,707800,27.620360984802247
113,14250,6258,712500,-80.25848837999999,50.0,22.687673025131225,0.0001,708400,27.681802463531493
113,14260,6261,713000,-87.76672538000003,50.0,22.65700756072998,0.0001,708800,27.607597599029543
113,14270,6266,713500,-87.18826824000001,50.0,22.68998215675354,0.0001,709400,27.718224029541016
113,14280,6270,714000,-89.68277736,50.0,22.65002375602722,0.0001,709800,27.645773029327394
113,14290,6276,714500,-88.38635521,50.0,22.84268041610718,0.0001,710400,27.66547441482544
113,14300,6280,715000,-87.73920428000001,50.0,22.80237470626831,0.0001,710800,27.66401012420654
113,14310,6285,715500,-85.78217212,50.0,22.70913338661194,0.0001,711400,27.682370796203614
113,14320,6288,716000,-81.05731713,50.0,22.789892015457152,0.0001,711800,27.6613836479187
113,14330,6294,716500,-79.45241597,50.0,22.812080545425417,0.0001,712400,27.656453552246095
113,14340,6298,717000,-78.62551428,50.0,22.93781171798706,0.0001,712800,27.63785800933838
113,14350,6303,717500,-82.98256538,50.0,22.795930862426758,0.0001,713400,27.76286615371704
113,14360,6307,718000,-74.53433416,50.0,22.74024106025696,0.0001,713800,27.605581493377684
113,14370,6312,718500,-76.18842228,50.0,22.868323812484743,0.0001,714400,27.7109649848938
113,14380,6316,719000,-74.51945986000001,50.0,22.93889492034912,0.0001,714800,27.66605688095093
113,14390,6322,719500,-76.34641780999999,50.0,23.16500082015991,0.0001,715400,27.761092586517336
113,14400,6325,720000,-75.90202851999999,50.0,23.10031443595886,0.0001,715800,27.77310688018799
113,14410,6330,720500,-75.83217012000001,50.0,22.956309728622436,0.0001,716400,27.61494207382202
113,14420,6333,721000,-77.83050791,50.0,23.190871810913087,0.0001,716800,27.719948291778564
113,14430,6338,721500,-77.37019711,50.0,23.51063859939575,0.0001,717400,27.773262329101563
113,14440,6343,722000,-77.2377481,50.0,23.134238290786744,0.0001,717800,27.627411823272706
113,14450,6348,722500,-74.17496828,50.0,23.37480561256409,0.0001,718400,27.685732402801513
113,14460,6351,723000,-78.0618686,50.0,23.323694982528686,0.0001,718800,27.708244075775145
113,14470,6357,723500,-74.79419324,50.0,23.27848596572876,0.0001,719400,27.70722303390503
113,14480,6360,724000,-79.50022231999999,50.0,23.458374557495116,0.0001,719800,27.70043773651123
113,14490,6366,724500,-78.86593214999999,50.0,23.094506788253785,0.0001,720400,27.726600685119628
113,14500,6369,725000,-84.98646957,50.0,23.395827569961547,0.0001,720800,27.802183818817138
113,14510,6374,725500,-86.46341360000001,50.0,23.33011817932129,0.0001,721400,27.73894453048706
113,14520,6378,726000,-85.30507502,50.0,23.427899599075317,0.0001,721800,27.779044914245606
113,14530,6383,726500,-84.50961047000001,50.0,23.259687786102294,0.0001,722400,27.80325662612915
113,14540,6386,727000,-84.18594611,50.0,23.491469297409058,0.0001,722800,27.620496311187743
113,14550,6392,727500,-85.03032321,50.0,23.70605046272278,0.0001,723400,27.752886657714843
113,14560,6395,728000,-82.80838682,50.0,23.580226354599,0.0001,723800,27.64921812057495
113,14570,6400,728500,-87.03257328,50.0,23.659664430618285,0.0001,724400,27.698375854492188
113,14580,6403,729000,-84.62667303,50.0,23.778889265060425,0.0001,724800,27.62707832336426
113,14590,6409,729500,-84.07142937999998,50.0,23.75303894996643,0.0001,725400,27.666879997253417
113,14600,6413,730000,-80.17618183,50.0,23.83655438423157,0.0001,725800,27.76424259185791
113,14610,6418,730500,-80.84231209999999,50.0,23.549528541564943,0.0001,726400,27.788543338775636
113,14620,6422,731000,-81.09068152,50.0,23.946891841888426,0.0001,726800,27.77633234024048
113,14630,6427,731500,-81.60121306,50.0,23.564687547683715,0.0001,727400,27.757201404571532
113,14640,6431,732000,-83.35495284000001,50.0,23.972498025894165,0.0001,727800,27.73722387313843
113,14650,6436,732500,-86.44734503,50.0,24.087130241394043,0.0001,728400,27.728303890228272
113,14660,6439,733000,-88.86769264,50.0,23.871489105224608,0.0001,728800,27.759278354644774
113,14670,6444,733500,-85.61618568999998,50.0,23.881565189361574,0.0001,729400,27.85792387008667
113,14680,6448,734000,-83.99821475,50.0,24.091414403915405,0.0001,729800,27.775202522277834
113,14690,6453,734500,-83.03240147000001,50.0,23.676834135055543,0.0001,730400,27.631535053253174
113,14700,6457,735000,-81.69201869999999,50.0,24.153854570388795,0.0001,730800,27.722501258850098
113,14710,6462,735500,-79.31045104,50.0,24.1071019077301,0.0001,731400,27.7362361907959
113,14720,6465,736000,-80.9430073,50.0,23.93792004585266,0.0001,731800,27.79382131576538
113,14730,6470,736500,-79.88472137,50.0,23.980711402893068,0.0001,732400,27.768554039001465
113,14740,6474,737000,-78.12735652,50.0,24.24567484855652,0.0001,732800,27.742734127044677
113,14750,6479,737500,-72.3516235,50.0,24.121527996063232,0.0001,733400,27.715409374237062
113,14760,6483,738000,-69.70035915,50.0,23.894861040115355,0.0001,733800,27.705352363586425
